model_name,model_family,task,train_type,n_params,gpu_model,gpu_count,tdp_w,batch_size,precision,estimated_tokens,estimated_flops,duration_seconds,energy_kwh,co2_kg,source,label_quality
synthetic_model,transformer,summarization,benchmark_training,13000000000,B200,64,1000,16,fp32,1000000000,78000000000000000000,36.0,0.9302557775753563,0.41984669903806143,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,125000000,GB300,8,1200,512,fp32,100000000000,75000000000000000000,36.0,0.13772179223787676,0.03759354150542201,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,82000000,GB200,8,1000,128,bf16,10000000000,4920000000000000000,36.0,0.12414995722973565,0.06498070122969897,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,760000000,GB200,256,1000,128,bf16,50000000000,228000000000000000000,36.0,2.856493590032554,2.1600351558642754,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,7000000000,H200,2,700,256,fp16,500000000,21000000000000000000,36.0,0.019588652602396478,0.008968956477953925,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,70000000000,H100,64,700,64,bf16,100000000,42000000000000000000,36.0,0.5970359867879795,0.4370816392999618,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,7000000000,B200,64,1000,512,fp32,50000000000,2100000000000000000000,50.45010119643144,0.9916198261774435,0.33349885180804817,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,760000000,B200,128,1000,64,fp16,50000000000,228000000000000000000,36.0,1.6209354124367195,0.3548884061749913,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,34000000000,A100,16,400,32,bf16,10000000000,2040000000000000000000,381.7956289565536,0.7795539731483588,0.43421613630562617,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,13000000000,H100,128,700,32,fp16,100000000,7800000000000000000,36.0,1.4329969555367774,1.0986520714941233,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,760000000,GB200,1,1000,32,fp32,50000000000,228000000000000000000,301.4440839507487,0.10449991297432336,0.041072845368084594,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,82000000,A100,32,400,512,fp16,50000000,24600000000000000,36.0,0.17428763131577968,0.10398876060231645,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,355000000,V100,128,300,512,bf16,500000000,1065000000000000000,36.0,0.4841799494877115,0.1864233334477108,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,34000000000,V100,64,300,512,fp32,100000000,20400000000000000000,36.0,0.24602273933960417,0.19676745798445452,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,7000000000,GB200,8,1000,512,fp32,10000000000,420000000000000000000,66.49349917193145,0.19133461414390504,0.09435641373985357,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,760000000,T4,16,70,16,fp16,100000000,456000000000000000,36.0,0.014654470786840852,0.010214103822571985,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,6700000000,T4,256,70,256,fp16,10000000000,402000000000000000000,36.0,0.26654748007522006,0.18995566024231322,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,82000000,GB200,2,1000,128,bf16,1000000000,492000000000000000,36.0,0.02620428956140452,0.015740527426161263,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,13000000000,H100,8,700,256,fp32,500000000,39000000000000000000,36.0,0.06285947185687424,0.01367284686129916,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,82000000,A100,128,400,512,fp16,30000000000,14760000000000000000,36.0,0.7201087617338212,0.27508243231066987,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,2700000000,T4,2,70,64,fp16,50000000000,810000000000000000000,2533.890214005414,0.11526200781367174,0.0731583758116149,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,2700000000,GB300,16,1200,128,fp16,100000000,1620000000000000000,36.0,0.260593919835681,0.06964934090049721,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,13000000000,V100,1,300,256,bf16,50000000,3900000000000000000,36.0,0.004073462801101175,0.003079060153059334,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,2700000000,GB200,1,1000,512,fp16,30000000000,486000000000000000000,564.6221784913914,0.21338638136985325,0.1694947379808086,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,13000000000,H200,2,700,8,bf16,50000000,3900000000000000000,36.0,0.018693298757525213,0.005783655369824137,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,6700000000,GB200,2,1000,64,bf16,500000000,20100000000000000000,36.0,0.027971334852174276,0.017226966271928545,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,760000000,V100,128,300,64,fp16,100000000,456000000000000000,36.0,0.5123791485280421,0.12751709441938786,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,1300000000,H200,32,700,64,bf16,50000000,390000000000000000,36.0,0.32279810701673184,0.21763724150292135,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,13000000000,V100,16,300,16,fp32,100000000000,7800000000000000000000,3441.3584703660144,7.163707378697527,4.128917254975013,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,2700000000,GB300,32,1200,512,fp16,10000000000,162000000000000000000,36.0,0.45033785196390164,0.20797088115389264,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,6700000000,H100,16,700,512,fp32,500000000,20100000000000000000,36.0,0.17153214392107213,0.05288409274017084,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,760000000,H100,256,700,128,fp32,100000000000,456000000000000000000,36.0,2.8237817634929265,0.6649544285905797,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,34000000000,GB200,64,1000,256,fp32,50000000,10200000000000000000,36.0,0.727261441894015,0.1635523113177143,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,13000000000,GB300,32,1200,128,bf16,10000000000,780000000000000000000,36.0,0.44193903293786224,0.11155243379375242,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,1300000000,T4,8,70,64,fp32,1000000000,7800000000000000000,36.0,0.008568575784178837,0.004005373671307054,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,1300000000,B200,2,1000,16,bf16,100000000,780000000000000000,36.0,0.028955104764582754,0.017133426235873446,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,7000000000,T4,4,70,16,bf16,100000000,4200000000000000000,36.0,0.00355943879941529,0.00241328179533918,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,82000000,H200,16,700,16,fp32,50000000,24600000000000000,36.0,0.15603150351149864,0.054942311928996554,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,760000000,H200,32,700,32,fp16,50000000,228000000000000000,36.0,0.3283045232393795,0.2483547447078576,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,82000000,GB300,4,1200,32,fp16,1000000000,492000000000000000,36.0,0.0708008183507257,0.03293506897337422,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,355000000,H100,1,700,64,bf16,50000000000,106500000000000000000,166.36136875987324,0.04303430962887769,0.010551470233690127,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,7000000000,H100,128,700,256,fp32,500000000,21000000000000000000,36.0,1.307736818204036,0.49054670041741955,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,125000000,T4,16,70,8,fp32,100000000000,75000000000000000000,36.0,0.01633176472415551,0.011947362465360054,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,7000000000,GB200,128,1000,128,fp16,100000000,4200000000000000000,36.0,1.4081965280216036,0.8628179408653814,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,355000000,A100,16,400,512,bf16,30000000000,63900000000000000000,36.0,0.08606796260512559,0.021824385766565473,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,7000000000,V100,64,300,64,fp16,10000000000,420000000000000000000,36.0,0.28288798872147336,0.20041867491707135,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,355000000,T4,16,70,32,fp16,100000000,213000000000000000,36.0,0.016185621367628068,0.0032375916226048533,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,H200,16,700,16,bf16,100000000,7800000000000000000,36.0,0.17538066865009594,0.0929920816233305,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,6700000000,GB300,64,1200,128,fp16,1000000000,40200000000000000000,36.0,1.060365702611853,0.757162965472318,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,6700000000,GB300,16,1200,512,bf16,100000000000,4020000000000000000000,246.4279067728321,1.8463705097410568,1.3749108685977367,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,34000000000,T4,256,70,512,fp16,30000000000,6120000000000000000000,114.48267504175618,0.8871618816413567,0.5402607367422816,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,34000000000,V100,16,300,8,bf16,500000000,102000000000000000000,36.0,0.06958173586645336,0.05505926569498063,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,34000000000,T4,16,70,128,fp32,50000000000,10200000000000000000000,5627.342603206971,2.135097287281689,1.234632558240767,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,1300000000,GB300,16,1200,16,fp16,30000000000,234000000000000000000,36.0,0.28865392163981496,0.22508840971456973,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,2700000000,H200,16,700,32,bf16,100000000000,1620000000000000000000,172.7681418761482,0.8377089959605203,0.5109985163944586,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,125000000,T4,32,70,32,fp16,1000000000,750000000000000000,36.0,0.027358604587437448,0.0154497457376818,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,1300000000,T4,128,70,32,fp32,50000000,390000000000000000,36.0,0.10753565150041744,0.037384464162393785,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,1300000000,GB200,1,1000,16,fp16,50000000,390000000000000000,36.0,0.0157644380644243,0.004432033433549099,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,760000000,B200,64,1000,128,bf16,50000000,228000000000000000,36.0,0.8926669720810722,0.501938007544307,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,70000000000,T4,256,70,256,bf16,1000000000,420000000000000000000,36.0,0.22328105037643461,0.16798959295058544,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,7000000000,GB300,1,1200,256,fp16,50000000,2100000000000000000,36.0,0.015805750616581786,0.009823246665748242,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,760000000,H100,4,700,32,fp16,1000000000,4560000000000000000,36.0,0.040081942549584616,0.017210312704242715,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,1300000000,GB200,8,1000,8,fp16,1000000000,7800000000000000000,36.0,0.09741540027813234,0.04626091925984047,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,355000000,GB200,64,1000,256,fp16,1000000000,2130000000000000000,36.0,0.9236589222088131,0.595926284849017,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,125000000,GB200,8,1000,512,fp32,30000000000,22500000000000000000,36.0,0.11858543977139896,0.02418073205148597,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,13000000000,V100,8,300,8,fp32,1000000000,78000000000000000000,59.76738333924407,0.05333342328194146,0.03607166830699187,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,355000000,H200,256,700,64,fp16,500000000,1065000000000000000,36.0,2.5487992379192894,1.8967338165794143,synthetic,simulated_physics_based
